   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.9999999999999993e-10	   6.8430676504096696e-13	
   1.5999999999999999e-09	   1.9205028055933013e-12	
   2.4000000000000000e-09	   3.5077665378231515e-12	
   3.1999999999999997e-09	   5.3748685215613844e-12	
   3.9999999999999994e-09	   7.4808943142202240e-12	
   4.8000000000000000e-09	   9.7983622708955653e-12	
   5.5999999999999997e-09	   1.2307235538549474e-11	
   6.3999999999999994e-09	   1.4992075730675758e-11	
   7.1999999999999991e-09	   1.7840505440036334e-11	
   7.9999999999999988e-09	   2.0842390357769259e-11	
   8.7999999999999994e-09	   2.3989140563569261e-11	
   9.5999999999999999e-09	   2.7273490908070503e-11	
   1.0399999999999999e-08	   3.0689052438186039e-11	
   1.1199999999999999e-08	   3.4230299351591884e-11	
   1.1999999999999998e-08	   3.7892267951461858e-11	
   1.2799999999999999e-08	   4.1670540980772386e-11	
   1.3599999999999999e-08	   4.5561212481724279e-11	
   1.4399999999999998e-08	   4.9560601875953365e-11	
   1.5199999999999997e-08	   5.3665447385448616e-11	
   1.5999999999999998e-08	   5.7872817775752306e-11	
   1.6799999999999998e-08	   6.2179845777598418e-11	
   1.7599999999999999e-08	   6.6584005522012795e-11	
   1.8399999999999999e-08	   7.1082989177365335e-11	
   1.9200000000000000e-08	   7.5674502989767237e-11	
   1.9999999999999997e-08	   8.0356514340484793e-11	
   2.0799999999999998e-08	   8.5127095138882892e-11	
   2.1599999999999998e-08	   8.9984521150847863e-11	
   2.2399999999999999e-08	   9.4926953099689553e-11	
   2.3199999999999999e-08	   9.9952838385939931e-11	
   2.3999999999999997e-08	   1.0506065826263269e-10	
   2.4799999999999997e-08	   1.1024904899743387e-10	
   2.5599999999999998e-08	   1.1551652296281577e-10	
   2.6399999999999998e-08	   1.2086183956623053e-10	
   2.7199999999999999e-08	   1.2628376294511784e-10	
   2.7999999999999996e-08	   1.3178111790845796e-10	
   2.8799999999999996e-08	   1.3735287147505040e-10	
   2.9599999999999997e-08	   1.4299778798105375e-10	
   3.0399999999999994e-08	   1.4871492221832407e-10	
   3.1199999999999995e-08	   1.5450328444626298e-10	
   3.1999999999999995e-08	   1.6036193123465404e-10	
   3.2799999999999996e-08	   1.6628995653860250e-10	
   3.3599999999999996e-08	   1.7228657976097541e-10	
   3.4399999999999997e-08	   1.7835078441765920e-10	
   3.5199999999999998e-08	   1.8448186180109392e-10	
   3.5999999999999998e-08	   1.9067902252039199e-10	
   3.6799999999999999e-08	   1.9694151547432681e-10	
   3.7599999999999999e-08	   2.0326861532506057e-10	
   3.8400000000000000e-08	   2.0965962106521969e-10	
   3.9199999999999994e-08	   2.1611385469284155e-10	
   3.9999999999999994e-08	   2.2263065998406078e-10	
   4.0799999999999995e-08	   2.2920950315932582e-10	
   4.1599999999999995e-08	   2.3584955216905516e-10	
   4.2399999999999996e-08	   2.4255034307091994e-10	
   4.3199999999999996e-08	   2.4932059674432388e-10	
   4.3999999999999997e-08	   2.5614149372627886e-10	
   4.4799999999999997e-08	   2.6302143306361720e-10	
   4.5599999999999998e-08	   2.6995988326929028e-10	
   4.6399999999999999e-08	   2.7695632743607711e-10	
   4.7199999999999993e-08	   2.8401026258007844e-10	
   4.7999999999999993e-08	   2.9112119902450197e-10	
   4.8799999999999994e-08	   2.9828865982063916e-10	
   4.9599999999999994e-08	   3.0551218020322319e-10	
   5.0399999999999995e-08	   3.1279130707760508e-10	
   5.1199999999999995e-08	   3.2012559853642101e-10	
   5.1999999999999996e-08	   3.2751462340362110e-10	
   5.2799999999999996e-08	   3.3495796080391798e-10	
   5.3599999999999997e-08	   3.4245519975587687e-10	
   5.4399999999999997e-08	   3.5000593878701834e-10	
   5.5199999999999998e-08	   3.5760978556943888e-10	
   5.5999999999999992e-08	   3.6526635657457657e-10	
   5.6799999999999992e-08	   3.7297527674586015e-10	
   5.7599999999999993e-08	   3.8073617918807561e-10	
   5.8399999999999994e-08	   3.8854869998706705e-10	
   5.9199999999999994e-08	   3.9641249317045942e-10	
   5.9999999999999995e-08	   4.0432721388917801e-10	
   6.0799999999999989e-08	   4.1229111342656902e-10	
   6.1599999999999996e-08	   4.2030663236103336e-10	
   6.2399999999999990e-08	   4.2837208675231401e-10	
   6.3199999999999997e-08	   4.3648715939322143e-10	
   6.3999999999999991e-08	   4.4465153922294896e-10	
   6.4799999999999998e-08	   4.5286492121556814e-10	
   6.5599999999999992e-08	   4.6112700605732049e-10	
   6.6399999999999999e-08	   4.6943750005086356e-10	
   6.7199999999999993e-08	   4.7779611491909513e-10	
   6.8000000000000000e-08	   4.8620256763805122e-10	
   6.8799999999999994e-08	   4.9465658027694182e-10	
   6.9599999999999988e-08	   5.0315787984494811e-10	
   7.0399999999999995e-08	   5.1170619814441470e-10	
   7.1199999999999989e-08	   5.2030127163010501e-10	
   7.1999999999999996e-08	   5.2894284127420325e-10	
   7.2799999999999990e-08	   5.3763065243676514e-10	
   7.3599999999999997e-08	   5.4636445474134585e-10	
   7.4399999999999991e-08	   5.5514400195553421e-10	
   7.5199999999999998e-08	   5.6396905187615975e-10	
   7.5999999999999992e-08	   5.7283936621893234e-10	
   7.6799999999999999e-08	   5.8175471051230477e-10	
   7.7599999999999993e-08	   5.9071485399534793e-10	
   7.8399999999999987e-08	   5.9971956951945089e-10	
   7.9199999999999995e-08	   6.0876863345366089e-10	
   7.9999999999999988e-08	   6.1786182559349499e-10	
   8.0799999999999996e-08	   6.2699892907305768e-10	
   8.1599999999999990e-08	   6.3617973028031632e-10	
   8.2399999999999997e-08	   6.4540401877538638e-10	
   8.3199999999999991e-08	   6.5467158721169081e-10	
   8.3999999999999998e-08	   6.6398223125986672e-10	
   8.4799999999999992e-08	   6.7333574953429262e-10	
   8.5599999999999986e-08	   6.8273194352212506e-10	
   8.6399999999999993e-08	   6.9217061751473189e-10	
   8.7199999999999987e-08	   7.0165157854141915e-10	
   8.7999999999999994e-08	   7.1117463630535284e-10	
   8.8799999999999988e-08	   7.2073960312158288e-10	
   8.9599999999999995e-08	   7.3034629385707752e-10	
   9.0399999999999989e-08	   7.3999452587268903e-10	
   9.1199999999999996e-08	   7.4968411896696514e-10	
   9.1999999999999990e-08	   7.5941489532173268e-10	
   9.2799999999999997e-08	   7.6918667944938185e-10	
   9.3599999999999991e-08	   7.7899929814178061e-10	
   9.4399999999999985e-08	   7.8885258042075445e-10	
   9.5199999999999992e-08	   7.9874635749007002e-10	
   9.5999999999999986e-08	   8.0868046268886031e-10	
   9.6799999999999993e-08	   8.1865473144644001e-10	
   9.7599999999999987e-08	   8.2866900123845180e-10	
   9.8399999999999994e-08	   8.3872311154429717e-10	
   9.9199999999999988e-08	   8.4881690380579846e-10	
   9.9999999999999995e-08	   8.5895022138704960e-10	
   1.0079999999999999e-07	   8.6912290953540773e-10	
   1.0160000000000000e-07	   8.7933481534358585e-10	
   1.0239999999999999e-07	   8.8958578771280455e-10	
   1.0319999999999998e-07	   8.9987567731696543e-10	
   1.0399999999999999e-07	   9.1020433656780794e-10	
   1.0479999999999999e-07	   9.2057161958101445e-10	
   1.0559999999999999e-07	   9.3097738214323369e-10	
   1.0639999999999999e-07	   9.4142148167998234e-10	
   1.0719999999999999e-07	   9.5190377722440567e-10	
   1.0799999999999999e-07	   9.6242412938685285e-10	
   1.0879999999999999e-07	   9.7298240032525695e-10	
   1.0959999999999999e-07	   9.8357845371627470e-10	
   1.1040000000000000e-07	   9.9421215472717185e-10	
   1.1119999999999999e-07	   1.0048833699884288e-09	
   1.1199999999999998e-07	   1.0155919675670353e-09	
   1.1279999999999999e-07	   1.0263378169404605e-09	
   1.1359999999999998e-07	   1.0371207889712709e-09	
   1.1439999999999999e-07	   1.0479407558823783e-09	
   1.1519999999999999e-07	   1.0587975912328973e-09	
   1.1599999999999999e-07	   1.0696911698945908e-09	
   1.1679999999999999e-07	   1.0806213680288896e-09	
   1.1759999999999999e-07	   1.0915880630644659e-09	
   1.1839999999999999e-07	   1.1025911336753412e-09	
   1.1920000000000000e-07	   1.1136304597595196e-09	
   1.1999999999999999e-07	   1.1247059224181229e-09	
   1.2080000000000000e-07	   1.1358174039350189e-09	
   1.2159999999999998e-07	   1.1469647877569207e-09	
   1.2239999999999998e-07	   1.1581479584739589e-09	
   1.2319999999999999e-07	   1.1693668018006865e-09	
   1.2400000000000000e-07	   1.1806212045575360e-09	
   1.2479999999999998e-07	   1.1919110546526877e-09	
   1.2559999999999999e-07	   1.2032362410643580e-09	
   1.2639999999999999e-07	   1.2145966538234816e-09	
   1.2720000000000000e-07	   1.2259921839967866e-09	
   1.2799999999999998e-07	   1.2374227236702465e-09	
   1.2879999999999999e-07	   1.2488881659329001e-09	
   1.2960000000000000e-07	   1.2603884048610288e-09	
   1.3039999999999998e-07	   1.2719233355026838e-09	
   1.3119999999999998e-07	   1.2834928538625511e-09	
   1.3199999999999999e-07	   1.2950968568871451e-09	
   1.3280000000000000e-07	   1.3067352424503272e-09	
   1.3359999999999998e-07	   1.3184079093391321e-09	
   1.3439999999999999e-07	   1.3301147572399042e-09	
   1.3519999999999999e-07	   1.3418556867247260e-09	
   1.3600000000000000e-07	   1.3536305992381383e-09	
   1.3679999999999998e-07	   1.3654393970841393e-09	
   1.3759999999999999e-07	   1.3772819834134644e-09	
   1.3840000000000000e-07	   1.3891582622111227e-09	
   1.3919999999999998e-07	   1.4010681382842036e-09	
   1.3999999999999998e-07	   1.4130115172499353e-09	
   1.4079999999999999e-07	   1.4249883055239853e-09	
   1.4160000000000000e-07	   1.4369984103090103e-09	
   1.4239999999999998e-07	   1.4490417395834350e-09	
   1.4319999999999999e-07	   1.4611182020904656e-09	
   1.4399999999999999e-07	   1.4732277073273209e-09	
   1.4480000000000000e-07	   1.4853701655346883e-09	
   1.4559999999999998e-07	   1.4975454876863858e-09	
   1.4639999999999999e-07	   1.5097535854792395e-09	
   1.4719999999999999e-07	   1.5219943713231551e-09	
   1.4799999999999998e-07	   1.5342677583313909e-09	
   1.4879999999999998e-07	   1.5465736603110271e-09	
   1.4959999999999999e-07	   1.5589119917536116e-09	
   1.5040000000000000e-07	   1.5712826678260048e-09	
   1.5119999999999998e-07	   1.5836856043613863e-09	
   1.5199999999999998e-07	   1.5961207178504512e-09	
   1.5279999999999999e-07	   1.6085879254327638e-09	
   1.5360000000000000e-07	   1.6210871448882864e-09	
   1.5439999999999998e-07	   1.6336182946290642e-09	
   1.5519999999999999e-07	   1.6461812936910722e-09	
   1.5599999999999999e-07	   1.6587760617262120e-09	
   1.5679999999999997e-07	   1.6714025189944609e-09	
   1.5759999999999998e-07	   1.6840605863561706e-09	
   1.5839999999999999e-07	   1.6967501852645026e-09	
   1.5920000000000000e-07	   1.7094712377580064e-09	
   1.5999999999999998e-07	   1.7222236664533379e-09	
   1.6079999999999998e-07	   1.7350073945381026e-09	
   1.6159999999999999e-07	   1.7478223457638329e-09	
   1.6239999999999997e-07	   1.7606684444390933e-09	
   1.6319999999999998e-07	   1.7735456154227045e-09	
   1.6399999999999999e-07	   1.7864537841170930e-09	
   1.6479999999999999e-07	   1.7993928764617524e-09	
   1.6559999999999997e-07	   1.8123628189268244e-09	
   1.6639999999999998e-07	   1.8253635385067895e-09	
   1.6719999999999999e-07	   1.8383949627142654e-09	
   1.6800000000000000e-07	   1.8514570195739142e-09	
   1.6879999999999998e-07	   1.8645496376164528e-09	
   1.6959999999999998e-07	   1.8776727458727644e-09	
   1.7039999999999999e-07	   1.8908262738681086e-09	
   1.7119999999999997e-07	   1.9040101516164288e-09	
   1.7199999999999998e-07	   1.9172243096147540e-09	
   1.7279999999999999e-07	   1.9304686788376906e-09	
   1.7359999999999999e-07	   1.9437431907320086e-09	
   1.7439999999999997e-07	   1.9570477772113107e-09	
   1.7519999999999998e-07	   1.9703823706507889e-09	
   1.7599999999999999e-07	   1.9837469038820651e-09	
   1.7679999999999999e-07	   1.9971413101881152e-09	
   1.7759999999999998e-07	   2.0105655232982660e-09	
   1.7839999999999998e-07	   2.0240194773832807e-09	
   1.7919999999999999e-07	   2.0375031070505114e-09	
   1.7999999999999997e-07	   2.0510163473391294e-09	
   1.8079999999999998e-07	   2.0645591337154296e-09	
   1.8159999999999999e-07	   2.0781314020682036e-09	
   1.8239999999999999e-07	   2.0917330887041836e-09	
   1.8319999999999997e-07	   2.1053641303435532e-09	
   1.8399999999999998e-07	   2.1190244641155280e-09	
   1.8479999999999999e-07	   2.1327140275539923e-09	
   1.8559999999999999e-07	   2.1464327585932130e-09	
   1.8639999999999998e-07	   2.1601805955636017e-09	
   1.8719999999999998e-07	   2.1739574771875480e-09	
   1.8799999999999999e-07	   2.1877633425753068e-09	
   1.8879999999999997e-07	   2.2015981312209455e-09	
   1.8959999999999998e-07	   2.2154617829983483e-09	
