xmed,25.0,26.001053740779767,27.002107481559538,28.003161222339305,29.00421496311907,30.005268703898842,31.00632244467861,32.00737618545838,33.00842992623814,34.00948366701792,35.010537407797685,36.01159114857745,37.01264488935722,38.013698630136986,39.01475237091675,40.01580611169652,41.01685985247629,42.017913593256054,43.01896733403583,44.020021074815595,45.02107481559536,46.02212855637514,47.023182297154904,48.02423603793467,49.02528977871444,50.026343519494205,51.02739726027397,52.02845100105374,53.029504741833506,54.03055848261327,55.03161222339304,56.032665964172814,57.03371970495258,58.03477344573235,59.035827186512115,60.03688092729188,61.03793466807166,62.038988408851424,63.04004214963119,64.04109589041096,65.04214963119072,66.04320337197049,67.04425711275027,68.04531085353003,69.04636459430981,70.04741833508956,71.04847207586934,72.0495258166491,73.05057955742888,74.05163329820864,75.05268703898841,76.05374077976818,77.05479452054794,78.05584826132771,79.05690200210748,80.05795574288726,81.05900948366701,82.0600632244468,83.06111696522655,84.06217070600633,85.06322444678608,86.06427818756586,87.06533192834563,88.0663856691254,89.06743940990516,90.06849315068493,91.0695468914647,92.07060063224446,93.07165437302423,94.072708113804,95.07376185458376,96.07481559536355,97.07586933614331,98.07692307692308,99.07797681770285,100.07903055848261,101.08008429926238,102.08113804004215,103.08219178082192,104.08324552160168,105.08429926238145,106.08535300316122,107.08640674394098,108.08746048472075,109.08851422550053,110.0895679662803,111.09062170706007,112.09167544783983,113.0927291886196,114.09378292939937,115.09483667017913,116.0958904109589,117.09694415173867,118.09799789251844,119.0990516332982,120.10010537407797,121.10115911485775,122.10221285563752,123.10326659641728,124.10432033719705,125.10537407797682,126.10642781875659,127.10748155953635,128.10853530031613,129.1095890410959,130.11064278187564,131.11169652265542,132.1127502634352,133.11380400421496,134.11485774499474,135.11591148577452,136.11696522655427,137.11801896733402,138.1190727081138,139.1201264488936,140.12118018967334,141.1222339304531,142.12328767123287,143.12434141201265,144.1253951527924,145.12644889357216,146.12750263435194,147.12855637513172,148.12961011591148,149.13066385669126,150.13171759747104,151.1327713382508,152.13382507903054,153.13487881981033,154.1359325605901,155.13698630136986,156.13804004214964,157.1390937829294,158.14014752370917,159.14120126448893,160.1422550052687,161.14330874604846,162.14436248682824,163.145416227608,164.14646996838778,165.14752370916753,166.1485774499473,167.1496311907271,168.15068493150685,169.15173867228663,170.15279241306638,171.15384615384616,172.1548998946259,173.1559536354057,174.15700737618545,175.15806111696523,176.15911485774498,177.16016859852476,178.16122233930452,179.1622760800843,180.16332982086408,181.16438356164383,182.1654373024236,183.16649104320337,184.16754478398315,185.1685985247629,186.16965226554268,187.17070600632243,188.17175974710221,189.17281348788197,190.17386722866175,191.1749209694415,192.17597471022128,193.17702845100106,194.17808219178082,195.1791359325606,196.18018967334035,197.18124341412013,198.18229715489989,199.18335089567967,200.18440463645942,201.1854583772392,202.18651211801895,203.18756585879873,204.1886195995785,205.18967334035827,206.19072708113805,207.1917808219178,208.19283456269758,209.19388830347734,210.19494204425712,211.19599578503687,212.19704952581665,213.1981032665964,214.1991570073762,215.20021074815594,216.20126448893572,217.2023182297155,218.20337197049525,219.20442571127504,220.2054794520548,221.20653319283457,222.20758693361432,223.2086406743941,224.20969441517386,225.21074815595364,226.2118018967334,227.21285563751317,228.21390937829293,229.2149631190727,230.2160168598525,231.21707060063224,232.21812434141202,233.21917808219177,234.22023182297156,235.2212855637513,236.2223393045311,237.22339304531084,238.22444678609062,239.22550052687038,240.22655426765016,241.2276080084299,242.2286617492097,243.22971548998947,244.23076923076923,245.231822971549,246.23287671232876,247.23393045310854,248.2349841938883,249.23603793466808,250.23709167544783,251.2381454162276,252.23919915700736,253.24025289778714,254.2413066385669,255.24236037934668,256.24341412012643,257.2444678609062,258.245521601686,259.24657534246575,260.24762908324556,261.2486828240253,262.24973656480506,263.2507903055848,264.25184404636457,265.2528977871443,266.25395152792413,267.2550052687039,268.2560590094837,269.25711275026345,270.2581664910432,271.25922023182295,272.2602739726027,273.2613277133825,274.26238145416227,275.2634351949421,276.26448893572183,277.2655426765016,278.26659641728133,279.2676501580611,280.26870389884084,281.26975763962065,282.2708113804004,283.2718651211802,284.27291886195997,285.2739726027397,286.27502634351947,287.2760800842993,288.27713382507903,289.2781875658588,290.27924130663854,291.28029504741835,292.2813487881981,293.28240252897785,294.28345626975766,295.2845100105374,296.28556375131717,297.2866174920969,298.28767123287673,299.2887249736565,300.28977871443624,301.290832455216,302.2918861959958,303.29293993677555,304.2939936775553,305.29504741833506,306.29610115911487,307.2971548998946,308.2982086406744,309.2992623814542,310.30031612223394,311.3013698630137,312.30242360379344,313.30347734457325,314.304531085353,315.30558482613276,316.3066385669125,317.3076923076923,318.3087460484721,319.3097997892518,320.31085353003164,321.3119072708114,322.31296101159114,323.3140147523709,324.3150684931507,325.31612223393046,326.3171759747102,327.31822971548996,328.3192834562698,329.3203371970495,330.3213909378293,331.32244467860903,332.32349841938884,333.3245521601686,334.32560590094835,335.32665964172816,336.3277133825079,337.32876712328766,338.3298208640674,339.3308746048472,340.331928345627,341.33298208640673,342.3340358271865,343.3350895679663,344.33614330874605,345.3371970495258,346.3382507903056,347.33930453108536,348.3403582718651,349.34141201264487,350.3424657534247,351.34351949420443,352.3445732349842,353.34562697576393,354.34668071654374,355.3477344573235,356.34878819810325,357.349841938883,358.3508956796628,359.35194942044257,360.3530031612223,361.3540569020021,362.3551106427819,363.35616438356163,364.3572181243414,365.3582718651212,366.35932560590095,367.3603793466807,368.36143308746045,369.36248682824026,370.36354056902,371.36459430979977,372.3656480505796,373.36670179135933,374.3677555321391,375.36880927291884,376.36986301369865,377.3709167544784,378.37197049525815,379.3730242360379,380.3740779768177,381.37513171759747,382.3761854583772,383.377239199157,384.3782929399368,385.37934668071654,386.3804004214963,387.3814541622761,388.38250790305585,389.3835616438356,390.38461538461536,391.38566912539517,392.3867228661749,393.3877766069547,394.3888303477344,395.38988408851424,396.390937829294,397.39199157007374,398.39304531085355,399.3940990516333,400.39515279241306,401.3962065331928,402.3972602739726,403.3983140147524,404.3993677555321,405.4004214963119,406.4014752370917,407.40252897787144,408.4035827186512,409.404636459431,410.40569020021076,411.4067439409905,412.40779768177026,413.4088514225501,414.4099051633298,415.4109589041096,416.41201264488933,417.41306638566914,418.4141201264489,419.41517386722865,420.4162276080084,421.4172813487882,422.41833508956796,423.4193888303477,424.4204425711275,425.4214963119073,426.42255005268703,427.4236037934668,428.4246575342466,429.42571127502634,430.4267650158061,431.42781875658585,432.42887249736566,433.4299262381454,434.43097997892517,435.432033719705,436.4330874604847,437.4341412012645,438.43519494204423,439.43624868282404,440.4373024236038,441.43835616438355,442.4394099051633,443.4404636459431,444.44151738672286,445.4425711275026,446.44362486828237,447.4446786090622,448.44573234984193,449.4467860906217,450.4478398314015,451.44889357218125,452.449947312961,453.45100105374075,454.45205479452056,455.4531085353003,456.45416227608007,457.4552160168598,458.45626975763963,459.4573234984194,460.45837723919914,461.45943097997895,462.4604847207587,463.46153846153845,464.4625922023182,465.463645943098,466.46469968387777,467.4657534246575,468.4668071654373,469.4678609062171,470.46891464699684,471.4699683877766,472.47102212855634,473.47207586933615,474.4731296101159,475.47418335089566,476.47523709167547,477.4762908324552,478.477344573235,479.4783983140147,480.47945205479454,481.4805057955743,482.48155953635404,483.4826132771338,484.4836670179136,485.48472075869336,486.4857744994731,487.4868282402529,488.4878819810327,489.4889357218124,490.4899894625922,491.491043203372,492.49209694415174,493.4931506849315,494.49420442571125,495.49525816649106,496.4963119072708,497.49736564805056,498.4984193888303,499.4994731296101,500.5005268703899,501.50158061116963,502.50263435194944,503.5036880927292,504.50474183350894,505.5057955742887,506.5068493150685,507.50790305584826,508.508956796628,509.51001053740777,510.5110642781876,511.5121180189673,512.5131717597471,513.5142255005269,514.5152792413066,515.5163329820864,516.5173867228661,517.5184404636459,518.5194942044257,519.5205479452054,520.5216016859852,521.522655426765,522.5237091675448,523.5247629083245,524.5258166491043,525.5268703898842,526.5279241306639,527.5289778714437,528.5300316122234,529.5310853530032,530.5321390937829,531.5331928345627,532.5342465753424,533.5353003161222,534.5363540569019,535.5374077976817,536.5384615384615,537.5395152792413,538.540569020021,539.5416227608008,540.5426765015806,541.5437302423604,542.5447839831402,543.5458377239199,544.5468914646997,545.5479452054794,546.5489989462592,547.5500526870389,548.5511064278187,549.5521601685986,550.5532139093783,551.5542676501581,552.5553213909378,553.5563751317176,554.5574288724973,555.5584826132771,556.559536354057,557.5605900948367,558.5616438356165,559.5626975763962,560.563751317176,561.5648050579557,562.5658587987355,563.5669125395153,564.5679662802951,565.5690200210748,566.5700737618546,567.5711275026343,568.5721812434141,569.5732349841938,570.5742887249736,571.5753424657535,572.5763962065332,573.577449947313,574.5785036880927,575.5795574288725,576.5806111696522,577.581664910432,578.5827186512118,579.5837723919916,580.5848261327714,581.5858798735511,582.5869336143309,583.5879873551106,584.5890410958904,585.5900948366701,586.59114857745,587.5922023182297,588.5932560590095,589.5943097997892,590.595363540569,591.5964172813487,592.5974710221285,593.5985247629084,594.5995785036881,595.6006322444679,596.6016859852476,597.6027397260274,598.6037934668071,599.6048472075869,600.6059009483666,601.6069546891465,602.6080084299263,603.609062170706,604.6101159114858,605.6111696522655,606.6122233930453,607.613277133825,608.6143308746049,609.6153846153846,610.6164383561644,611.6174920969441,612.6185458377239,613.6195995785037,614.6206533192834,615.6217070600633,616.622760800843,617.6238145416228,618.6248682824025,619.6259220231823,620.626975763962,621.6280295047418,622.6290832455215,623.6301369863014,624.6311907270812,625.6322444678609,626.6332982086407,627.6343519494204,628.6354056902002,629.6364594309799,630.6375131717598,631.6385669125395,632.6396206533193,633.640674394099,634.6417281348788,635.6427818756586,636.6438356164383,637.6448893572181,638.6459430979979,639.6469968387777,640.6480505795574,641.6491043203372,642.6501580611169,643.6512118018967,644.6522655426764,645.6533192834563,646.6543730242361,647.6554267650158,648.6564805057956,649.6575342465753,650.6585879873551,651.6596417281348,652.6606954689146,653.6617492096944,654.6628029504742,655.663856691254,656.6649104320337,657.6659641728135,658.6670179135932,659.668071654373,660.6691253951528,661.6701791359326,662.6712328767123,663.6722866174921,664.6733403582718,665.6743940990516,666.6754478398313,667.6765015806112,668.677555321391,669.6786090621707,670.6796628029505,671.6807165437302,672.68177028451,673.6828240252897,674.6838777660695,675.6849315068494,676.6859852476291,677.6870389884089,678.6880927291886,679.6891464699684,680.6902002107481,681.6912539515279,682.6923076923077,683.6933614330875,684.6944151738672,685.695468914647,686.6965226554267,687.6975763962065,688.6986301369863,689.699683877766,690.7007376185459,691.7017913593256,692.7028451001054,693.7038988408851,694.7049525816649,695.7060063224446,696.7070600632244,697.7081138040043,698.709167544784,699.7102212855638,700.7112750263435,701.7123287671233,702.713382507903,703.7144362486828,704.7154899894626,705.7165437302424,706.7175974710221,707.7186512118019,708.7197049525817,709.7207586933614,710.7218124341412,711.7228661749209,712.7239199157008,713.7249736564805,714.7260273972603,715.72708113804,716.7281348788198,717.7291886195995,718.7302423603793,719.7312961011592,720.7323498419389,721.7334035827187,722.7344573234984,723.7355110642782,724.7365648050579,725.7376185458377,726.7386722866174,727.7397260273973,728.740779768177,729.7418335089568,730.7428872497366,731.7439409905163,732.7449947312961,733.7460484720758,734.7471022128557,735.7481559536354,736.7492096944152,737.7502634351949,738.7513171759747,739.7523709167544,740.7534246575342,741.754478398314,742.7555321390938,743.7565858798736,744.7576396206533,745.7586933614331,746.7597471022128,747.7608008429926,748.7618545837723,749.7629083245522,750.763962065332,751.7650158061117,752.7660695468915,753.7671232876712,754.768177028451,755.7692307692307,756.7702845100106,757.7713382507903,758.7723919915701,759.7734457323498,760.7744994731296,761.7755532139093,762.7766069546891,763.7776606954689,764.7787144362487,765.7797681770285,766.7808219178082,767.781875658588,768.7829293993677,769.7839831401475,770.7850368809272,771.7860906217071,772.7871443624869,773.7881981032666,774.7892518440464,775.7903055848261,776.7913593256059,777.7924130663856,778.7934668071654,779.7945205479452,780.795574288725,781.7966280295047,782.7976817702845,783.7987355110643,784.799789251844,785.8008429926238,786.8018967334036,787.8029504741834,788.8040042149631,789.8050579557429,790.8061116965226,791.8071654373024,792.8082191780821,793.809272918862,794.8103266596418,795.8113804004215,796.8124341412013,797.813487881981,798.8145416227608,799.8155953635405,800.8166491043203,801.8177028451001,802.8187565858799,803.8198103266596,804.8208640674394,805.8219178082192,806.8229715489989,807.8240252897787,808.8250790305585,809.8261327713383,810.827186512118,811.8282402528978,812.8292939936775,813.8303477344573,814.831401475237,815.8324552160168,816.8335089567967,817.8345626975764,818.8356164383562,819.8366701791359,820.8377239199157,821.8387776606954,822.8398314014752,823.840885142255,824.8419388830348,825.8429926238146,826.8440463645943,827.8451001053741,828.8461538461538,829.8472075869336,830.8482613277133,831.8493150684932,832.8503688092729,833.8514225500527,834.8524762908324,835.8535300316122,836.854583772392,837.8556375131717,838.8566912539516,839.8577449947313,840.8587987355111,841.8598524762908,842.8609062170706,843.8619599578503,844.8630136986301,845.86406743941,846.8651211801897,847.8661749209695,848.8672286617492,849.868282402529,850.8693361433087,851.8703898840885,852.8714436248682,853.8724973656481,854.8735511064278,855.8746048472076,856.8756585879873,857.8767123287671,858.8777660695469,859.8788198103266,860.8798735511065,861.8809272918862,862.881981032666,863.8830347734457,864.8840885142255,865.8851422550052,866.886195995785,867.8872497365647,868.8883034773446,869.8893572181244,870.8904109589041,871.8914646996839,872.8925184404636,873.8935721812434,874.8946259220231,875.895679662803,876.8967334035827,877.8977871443625,878.8988408851422,879.899894625922,880.9009483667018,881.9020021074815,882.9030558482613,883.9041095890411,884.9051633298209,885.9062170706006,886.9072708113804,887.9083245521601,888.9093782929399,889.9104320337196,890.9114857744995,891.9125395152793,892.913593256059,893.9146469968388,894.9157007376185,895.9167544783983,896.917808219178,897.9188619599579,898.9199157007376,899.9209694415174,900.9220231822972,901.9230769230769,902.9241306638567,903.9251844046364,904.9262381454162,905.927291886196,906.9283456269758,907.9293993677555,908.9304531085353,909.931506849315,910.9325605900948,911.9336143308745,912.9346680716544,913.9357218124342,914.9367755532139,915.9378292939937,916.9388830347734,917.9399367755532,918.9409905163329,919.9420442571127,920.9430979978926,921.9441517386723,922.945205479452,923.9462592202318,924.9473129610116,925.9483667017913,926.9494204425711,927.9504741833509,928.9515279241307,929.9525816649104,930.9536354056902,931.95468914647,932.9557428872497,933.9567966280295,934.9578503688093,935.9589041095891,936.9599578503688,937.9610115911486,938.9620653319283,939.9631190727081,940.9641728134878,941.9652265542676,942.9662802950475,943.9673340358272,944.968387776607,945.9694415173867,946.9704952581665,947.9715489989462,948.972602739726,949.9736564805058,950.9747102212856,951.9757639620653,952.9768177028451,953.9778714436248,954.9789251844046,955.9799789251844,956.9810326659641,957.982086406744,958.9831401475237,959.9841938883035,960.9852476290832,961.986301369863,962.9873551106427,963.9884088514225,964.9894625922024,965.9905163329821,966.9915700737619,967.9926238145416,968.9936775553214,969.9947312961011,970.9957850368809,971.9968387776606,972.9978925184405
