mean fit params E0, Eb, d0	6.1256475728807885e-06	1.4924527464177456e-06	215.0918983107784
mean fit std dev E0, Eb, d0	5.113736276533889e-08	2.7252618788624673e-09	1.9131661655460142
Ex	Ey
15.381243888053682	4989.130366018722
16.382068949639425	4796.3011366957
17.382894011225172	4620.714754571974
18.38371907281092	4500.12411868105
19.384544134396663	4405.941077515013
20.385369195982406	4325.514220045401
21.386194257568153	4257.072876607136
22.3870193191539	4129.273479475806
23.387844380739644	4054.7203291775077
24.388669442325387	3902.6206188687624
25.389494503911134	3822.2464931208883
26.39031956549688	3752.050623807277
27.391144627082625	3701.213919674169
28.391969688668368	3634.542613119742
29.392794750254115	3584.377085442658
30.393619811839862	3547.2307254017755
31.394444873425606	3469.2957407963863
32.39526993501135	3429.859839465139
33.3960949965971	3441.2057428198223
34.39692005818284	3431.546188823144
35.39774511976859	3355.5361911500813
36.39857018135433	3279.6633307557113
37.399395242940074	3249.884147185293
38.400220304525824	3233.1076687782743
39.40104536611157	3177.231914680573
40.40187042769731	3156.4298221282143
41.40269548928306	3102.370487278843
42.403520550868805	3037.5265403580065
43.40434561245455	3010.9926881925558
44.40517067404029	2976.101032044922
45.405995735626036	2923.8250666666636
46.406820797211786	2911.229524359602
47.40764585879753	2942.386872070829
48.40847092038327	2932.795501268539
49.40929598196902	2919.182098031082
50.41012104355477	2902.7284740466403
51.41094610514051	2917.1557183618315
52.411771166726254	2923.0891306845006
53.412596228312005	2905.1480336231048
54.41342128989775	2918.431459530155
55.41424635148349	2892.6801657504975
56.415071413069235	2905.1886549552833
57.41589647465498	2908.0320597932287
58.41672153624073	2936.8804173896606
59.41754659782647	2944.1958634744146
60.418371659412216	2939.467759010122
61.41919672099797	2939.268867142489
62.42002178258371	2905.534613342381
63.42084684416945	2923.6501971515695
64.4216719057552	2966.3589084020737
65.42249696734095	2972.05139155345
66.42332202892669	2959.6700780431083
67.42414709051243	2913.704752451613
68.42497215209818	2915.7051441774443
69.42579721368392	2917.6736001513523
70.42662227526966	2900.7272323324105
71.42744733685541	2875.22703501551
72.42827239844115	2817.0858687979885
73.4290974600269	2773.4085518918464
74.42992252161265	2763.8410470836825
75.4307475831984	2753.3879067028797
76.43157264478414	2726.138793802451
77.4323977063699	2697.434234308085
78.43322276795564	2687.900570874596
79.43404782954138	2673.3412072540395
80.43487289112713	2644.420578066638
81.43569795271287	2622.8190527604784
82.43652301429861	2625.1811166273683
83.43734807588436	2611.6326805363756
84.4381731374701	2571.4008530413753
85.43899819905585	2559.1841250108373
86.43982326064159	2559.8730907469903
87.44064832222733	2572.457089266833
88.44147338381308	2540.0604178118124
89.44229844539882	2520.534627466395
90.44312350698456	2486.4987681460357
91.44394856857033	2458.9650259974846
92.44477363015608	2457.956788676933
93.44559869174182	2447.8394577238982
94.44642375332757	2441.7462773514494
95.44724881491331	2436.403998931691
96.44807387649905	2401.846285566456
97.4488989380848	2397.6623121766625
98.44972399967054	2365.3123078189137
99.45054906125628	2348.102302799828
100.45137412284203	2312.6679572559588
101.45219918442777	2302.870945002957
102.45302424601351	2281.9498960665023
103.45384930759926	2230.026753472992
104.454674369185	2172.393875975674
105.45549943077074	2178.7889776664747
106.45632449235649	2175.1415131333392
107.45714955394226	2210.5173429995125
108.457974615528	2205.300993754158
109.45879967711375	2193.121549424804
110.45962473869949	2183.293402768969
111.46044980028523	2168.3295641395925
112.46127486187098	2189.509722723099
113.46209992345672	2197.1662849279523
114.46292498504246	2225.252429922246
115.4637500466282	2210.314094447394
116.46457510821395	2222.5456840066054
117.4654001697997	2246.226624114999
118.46622523138544	2293.9288702635135
119.46705029297118	2294.2871299407893
120.46787535455692	2314.1851106089184
121.46870041614267	2317.6591891404964
122.46952547772841	2313.2211678281847
123.47035053931418	2331.740067678719
124.47117560089993	2355.9667357530116
125.47200066248567	2363.5895397346317
126.47282572407141	2372.8463211714775
127.47365078565716	2363.6237176769573
128.4744758472429	2375.878182376089
129.47530090882864	2378.6724467877775
130.4761259704144	2378.677586859776
131.47695103200013	2351.533442522134
132.47777609358587	2338.046289140398
133.47860115517162	2343.9234105978126
134.47942621675736	2322.2938194886447
135.4802512783431	2280.660050642214
136.48107633992885	2290.388775503914
137.4819014015146	2290.190598472558
138.48272646310033	2313.7031491304438
139.4835515246861	2311.4058090113676
140.48437658627185	2304.5336203079914
141.4852016478576	2289.393810026582
142.48602670944334	2263.720307345568
143.48685177102908	2258.7934492427676
144.48767683261482	2225.235852161189
145.48850189420057	2200.0894204789083
146.4893269557863	2157.5624503429276
147.49015201737205	2145.1075457059987
148.4909770789578	2126.7657624342073
149.49180214054354	2114.0667574061918
150.49262720212928	2096.9749500464236
151.49345226371503	2111.649156381874
152.4942773253008	2125.81388162378
153.49510238688654	2125.3522489300176
154.4959274484723	2139.517299768967
155.49675251005803	2121.9076663934807
156.49757757164377	2111.7671309295224
157.49840263322952	2109.177626387759
158.49922769481526	2109.9793933065775
159.500052756401	2121.9049325515302
160.50087781798675	2120.0152008840864
161.5017028795725	2126.2846724042743
162.50252794115823	2131.7414647902997
163.50335300274398	2122.211163038937
164.50417806432972	2131.892236044587
165.50500312591547	2129.4219279585127
166.5058281875012	2117.5208791324158
167.50665324908698	2121.8867034622817
168.50747831067272	2122.220657754393
169.50830337225847	2118.053360474436
170.5091284338442	2099.973932385393
171.50995349542995	2112.312818737505
172.5107785570157	2125.7495938100997
173.51160361860144	2137.6151594417274
174.51242868018718	2147.012111503838
175.51325374177293	2135.2232080335357
176.51407880335867	2125.047469361078
177.51490386494442	2122.6699447191413
178.51572892653016	2114.1811154015368
179.5165539881159	2108.977247074368
180.51737904970165	2095.2365943791992
181.5182041112874	2111.0046668140535
182.51902917287313	2144.9482550574885
183.51985423445888	2163.933478649474
184.52067929604465	2170.1651845909732
185.5215043576304	2192.745902000539
186.52232941921613	2165.3414015373114
187.52315448080188	2141.5561520682
188.52397954238762	2144.0752377185972
189.52480460397337	2165.276344647561
190.5256296655591	2189.7880153202264
191.52645472714485	2202.4936006934945
192.5272797887306	2212.9288187119405
193.52810485031634	2217.832057822357
194.52892991190208	2212.67851280222
195.52975497348783	2216.91184308995
196.53058003507357	2201.946305912826
197.5314050966593	2178.0506166217788
198.53223015824506	2161.9194304055873
199.53305521983083	2149.0070470418304
200.53388028141657	2134.9012743156754
201.53470534300232	2107.384275505296
202.53553040458806	2100.979083223764
203.5363554661738	2088.9483564470916
204.53718052775955	2079.772573631416
205.5380055893453	2066.17298867753
206.53883065093103	2038.9147551832928
207.53965571251678	2018.5791526939806
208.54048077410252	2009.7713884308753
209.54130583568826	1989.0625527740274
210.542130897274	1979.3791895226873
211.54295595885975	1973.973889695952
212.5437810204455	1989.1626951700134
213.54460608203124	1998.0253920660314
214.54543114361698	2004.286994059635
215.54625620520272	2013.5848823438141
216.5470812667885	2015.5889843325053
217.54790632837424	1999.2509224492926
218.54873138995998	1989.0781514957398
219.54955645154573	1992.653584613983
220.55038151313147	2000.7399268796996
221.5512065747172	2002.934083995421
222.55203163630296	2038.616545190436
223.5528566978887	2062.4696489479234
224.55368175947444	2054.323198048393
225.5545068210602	2052.8694785152234
226.55533188264593	2058.0552171141753
227.55615694423167	2058.3545924567143
228.55698200581742	2060.132149871831
229.55780706740316	2056.158916444369
230.5586321289889	2057.252918219443
231.55945719057468	2078.7896167532435
232.56028225216042	2094.961601340345
233.56110731374616	2098.9224665348543
234.5619323753319	2106.585715583899
235.56275743691765	2113.0044878685744
236.5635824985034	2119.4114688098452
237.56440756008914	2118.807532487953
238.56523262167488	2114.0053517563183
