E0	Eb	d0
3839.8433912833734	100051260.81912646	15947521.054423304
60412.56708700135	16421.63247866594	179.4474619681568
14797.716845393279	2308.187141928819	142.0017395791549
9364.809980095071	3282.917930731005	104.89364827942848
-1231.2292419489818	177518856.27970302	28387299.769938692
15735.027019758661	3352.405832525576	81.2156059734439
60101.67891618564	3235.330493561142	88.53630037057336
3295.8757657591045	4837.727785148296	1560.0664015588093
10744.728751908222	2765.217847500287	102.19847755613816
10082.877873109534	-1046.4622525321272	263.77319486020707
16190.545474939156	2027.9315326074304	107.96064735073404
26918.15453927788	4438.103235674418	104.13257781772514
16454.264980569373	4239.718124456709	151.75611078726718
2769.0344297052825	1009.8498093335173	1477.1652571025306
380230.44228779286	1695.493688003718	33.87188129929191
1849.0551615272325	10461677.832746686	10829734.558846597
3690.7561932356766	1860.4784706628536	203.93011836253146
8195.010562924985	3239.9337288644715	69.96520681325788
3887.493169572282	961.3756823364176	327.26556794364075
11023.86380307383	2142.174801117738	114.6814117461876
10107.457914058392	2771.312931314791	56.41029589229163
339846.4169452275	2681.8883947458303	30.971592177771495
2718.884254881643	1431.2148741396377	1615.497008328827
6195.419653456521	516.2058800182962	389.43528054505896
53775.67968488178	2088.038912654581	59.2309145519565
176360.4635452204	2822.64139614795	36.27800071211104
11701.517309258772	871.0148436523692	143.38493279638894
85422.52696977608	3689.2319919347738	43.88128952097952
111690.87007832645	1989.8791451073207	39.19385942116917
5859.524986907829	2482.8041896293744	84.10409014215556
2543.5325846751093	3333.254263733031	4.4047357610353215
546836.987477052	2353.3510489186274	28.486394765146166
5294.266930338715	2560.6024220339737	119.16543243729454
95150.50395501875	1879.821218942213	50.819651088533405
264265.43180499686	3337.934405994655	44.61974533371946
2897.651661641164	3401.384209726702	15.825177089819565
654.1761024645966	63015235.29901024	27186066.270058993
3135.0821787378763	-19158.088734512407	32878.63122214015
17318.890191290342	2285.2454494106014	79.23818723963466
3151.134383497078	-30850326.15215451	26926428.640530407
685515.9991530963	2996.67076222673	31.177387014196917
48061.26244444351	1376.8106233279664	66.24088392944039
41046.90485274948	2609.40367690065	52.47260274424377
6212.439330399193	2377.8148920232484	148.9671841726713
718.1137021244656	36009662.68755585	21333364.846731827
26267.46477050444	1943.9658884342168	64.32315753119181
6787.440960153748	921.6485514509224	212.660093375784
3387.6570666672983	1948.2368777924096	268.68292814319136
391577.73688003526	3013.787481429786	30.070714338165992
2752.1605641095703	-21701.74881152995	19384.818009431587
3653.020360471959	39.03498992006838	837.0137406819998
4784.176788834106	1787.8763404834172	280.1165275062527
70965.26386359932	2805.0275087293358	44.0131016382994
16282.777001616945	783.1239953520671	119.30739300307496
2561.043427161195	212.4562525851526	1380.1609378237276
15699.11667517313	1441.7466992281486	185.61275308344077
97911.51798646452	1951.3600025642306	44.41893674483802
5554.304483172457	1565.0950001423546	144.83167260543433
6301.675346261335	2353.0738772111645	148.10432563474836
62694.41301119309	2445.0217089771318	50.2364273558924
3759222.4198893765	4064.028783078876	21.4577539973086
3752.553597699394	143.2588221284024	655.3863349729019
7521.979738661675	2380.352412981919	2.977206234388376
3951.9086893726903	2545.7130407312734	2.2468102193526818
10078.013830247577	1677.461499434177	158.59533914998184
18060.35160253808	1183.9168500685264	118.2196607798064
10266.870611688226	953.9737668955925	172.9146887696386
14144.781800727722	2380.8503249338037	102.12293322836639
3339.576943261469	1994.7541135087342	456.8044675713793
58271.71624149228	2782.770521207484	46.74862043489602
3036.999817676899	-4109751.111331786	14766831.169787716
9728.286221705901	1594.15220058071	2.206463279683419
45851.73484016624	1270.6665186733228	69.48082691042713
8718.53905668233	912.3262746620192	150.21241793197728
205360.36131792844	1876.613476533242	34.053068420925435
5253.356768087961	1008.9039824851377	190.56551422802315
11164.569016869013	1301.7146852307576	111.05395673990853
161.9784086487917	34521080.9096205	13232508.43430861
18816.047872866533	2672.4382978584185	59.09514917689198
115099.65914169059	2250.7232335530894	42.70647495732886
184113.81753379942	908.3109774105055	43.87471292997187
20440.988383149583	1677.1138071886242	89.08871944896906
8951.035284702328	1351.5925153328424	122.93424939383125
826370.3722738958	2447.347220669608	56.551113332291536
257571.89411295907	2483.3285654487195	41.87593482675497
5744.707660845814	-14263607.118960915	8847505.919061095
28095.60797138769	4778.934066899899	133.109648263876
5709.845644826135	-1192414.4306712532	4170446.459476793
10139.310730192337	-15219.811808475635	3089.3584745263897
181795.77112369344	1860.1842313997547	49.96004134021663
15817.55904670183	-454410799.68202084	46089700.22808148
4567.268755277102	2442.3761851138515	416.0522965550168
513833.0859837244	2152.2024930069165	35.308514279227154
6425.039719287225	-3804.222224264451	2128.9972627409484
3431.6981621806353	-5833887.656011897	5845926.82964027
15347747.6630652	2612.807323503294	17.482759397411414
3370.15024346614	4482.315992585657	276.6891844378404
12904.0407454278	1569.2622123160997	680.4661601396961
3344.7232589843684	-8797976.498648288	8052668.491589424
36913.982432154786	2669.440283117054	82.2932085387863
16828.744265999958	-281.12606489095	487.8629373303355
231078.90175901318	2701.0266635587377	39.83411933822518
25399.202689018523	2024.4238663416083	149.00939073739244
