E0	Eb	d0
25787.767249768734	1135.14033014451	94.11662135518904
7896.729197220906	883.8916745228582	162.35327422723907
5238.222991926221	661.8411689127562	225.26668720526663
7476.909379902001	850.9565948398171	188.9658148418926
3304.6161568379216	809.4613235191104	270.2047140160535
8566.52764924482	1125.7281536093842	121.0912844019249
55425.475040950776	1026.1036886476622	55.326819779597336
4247.04330959936	1026.1558421331295	325.12315558406544
27860.909066763383	882.1947143993004	84.33582614777026
19143.111333632874	997.2552472124631	125.13960198268408
7289.870067970975	1039.9451119269258	162.63588199215275
6227.519715656167	905.475392914081	185.1387086440104
4209.682573093729	696.2347860187881	299.18887737439184
55670.79571573534	2083.0158127156956	56.40082664296361
5473.755843545971	1586.8032403806696	133.23809407896437
4640.955089647628	854.4944647407995	327.6391881643315
4941.1462036367	847.5538798357626	218.42755753463837
4227.82663020669	774.8358671223493	310.74582034774835
3774.7768166249184	594.9366922926416	494.38593779521017
3647.048247349261	614.7248841961475	318.61273029661993
7974.586752990426	953.7441343717162	155.5528286147335
9372.256490558775	915.7887018017133	160.47169811905857
4793.535943784178	887.846737243794	213.96651430706993
8210.953282148887	800.2320220816275	170.0577359362974
5527.582517720882	1069.8724300606477	235.51727299948678
3410.4779194834673	570.6609598548957	349.44636743122396
5586.359044457255	813.3426949474633	212.86284038583273
8194.834233335334	782.5220767375175	171.5497149907719
12018.243294429083	807.2247776488454	135.7397341849504
1887.47854010561	812.951327498969	575.6537221565791
189515.39007043588	1191.1528431680515	37.20812822232755
7209.449594390465	777.7595812877584	186.64894147745196
7580.361015631349	829.2864205120845	187.02255751807326
3479.714409252442	202.88882810337986	695.397230353696
4655.392812461853	779.6572453683162	235.86302833344405
5396.979365472069	888.3916695239219	301.447326977256
11103.298058276714	603.3811792955353	276.86851268988033
7324.381525497243	980.2841532500395	192.16243272830624
7365.64695034052	1079.1977545023674	181.18416924109565
8651.542901425604	753.82290180792	177.63489059786787
6911.235827341283	770.3699477937438	170.61413269155554
6142.063911804998	1097.837191684747	230.29798973823807
5864506.629326568	1523.1335808286558	19.108021068796965
6980.285108847385	1205.234411720622	127.24892397416068
60104.99316377263	1060.0241600303125	55.19439716417053
7951.083757267284	789.8959497442659	180.00296529202396
6017.815523330095	746.0517280004392	239.4260705661937
20098.486784889534	825.4682082550087	104.88727094298007
4466.386814768797	546.2999906783375	350.06117917526115
7586.785236510303	883.8421772113533	194.0174077014876
5132.433483766971	1086.089083675534	150.70012293759382
1914.1380606577757	614.3043011114293	895.6907997340303
5233.03409178944	742.6428206777377	236.16422611581027
7140.8520518089545	709.1436347803592	183.23428812618158
2196.3938388859683	85.29778571469897	879.5215676105303
5207.809069073042	647.1808161548939	297.2569847520915
5844.978410520501	649.8320737766935	245.81924216145947
7075.5630569001605	763.7180806154671	191.2704928207702
10264.636393845221	790.8149487330305	148.49021798418127
7025.5318643612145	990.5902985282179	186.5746897816099
153816.96237084933	977.9391510651333	44.63063209860392
6503.453175425395	1673.8923150307442	5.0605503082370795
