mean fit params E0, Eb, d0	7.964936346352578e-06	1.5383106159812125e-06	241.07207664190693
mean fit std dev E0, Eb, d0	1.0331593927116627e-07	7.134568637292111e-09	3.373799186464702
Ex	Ey
15.159230470421825	5671.429888907812
16.16016885744139	6237.607052998425
17.161107244460958	6275.5451212077305
18.162045631480524	6262.7809062312635
19.16298401850009	6160.487254306335
20.163922405519656	6152.8590049269405
21.164860792539226	6202.446534337871
22.165799179558793	6212.967970203621
23.16673756657836	6110.369096804257
24.167675953597925	6003.07204922596
25.16861434061749	5872.570520697064
26.16955272763706	5751.855364346939
27.170491114656627	5636.138027747458
28.171429501676194	5474.546266223378
29.17236788869576	5371.293468954137
30.173306275715326	5224.584453044399
31.174244662734893	5080.181313503284
32.17518304975446	4952.711708239412
33.176121436774025	4781.785167804627
34.17705982379359	4620.495881257492
35.17799821081316	4475.610153981352
36.17893659783273	4397.321018965204
37.17987498485229	4361.8676919907675
38.180813371871864	4315.875471206481
39.18175175889142	4262.264945207576
40.182690145910996	4209.97839702002
41.183628532930555	4214.148492824438
42.18456691995013	4226.412353224551
43.185505306969695	4198.0057392938115
44.18644369398926	4193.566359537483
45.18738208100883	4162.928188952216
46.188320468028394	4182.81227453601
47.18925885504796	4178.118581421304
48.190197242067526	4150.8539780605715
49.19113562908709	4085.954537942553
50.19207401610666	4015.186428782094
51.193012403126225	3938.254495680368
52.19395079014579	3874.179018121173
53.19488917716536	3887.2645957195373
54.195827564184924	3814.6576822631073
55.19676595120449	3779.936598759917
56.197704338224064	3672.8083097292683
57.19864272524363	3580.9142088916924
58.199581112263196	3535.1668197601525
59.20051949928276	3493.0876681145655
60.20145788630233	3501.6913869425607
61.202396273321895	3406.456527470576
62.20333466034146	3330.318284028463
63.20427304736103	3246.8108502868927
64.2052114343806	3130.6505654928505
65.20614982140016	3115.627371530399
66.20708820841972	3059.7444058885626
67.20802659543929	3022.5893475177004
68.20896498245887	3015.0720402000675
69.20990336947843	3040.356016163384
70.21084175649798	3046.7784348421233
71.21178014351756	3143.4705982605283
72.21271853053713	3229.450398689048
73.2136569175567	3304.807294059462
74.21459530457626	3328.2136256781773
75.21553369159582	3331.9157811630157
76.2164720786154	3327.8146760014192
77.21741046563497	3319.2394550801855
78.21834885265453	3319.1530319241715
79.21928723967409	3343.839191814992
80.22022562669366	3329.1653204256286
81.22116401371323	3311.265911305381
82.22210240073281	3284.3429368646966
83.22304078775235	3233.6969428449033
84.22397917477193	3223.6101255754347
85.2249175617915	3171.482265827872
86.22585594881107	3195.7600020083614
87.22679433583062	3175.7549417327905
88.22773272285019	3173.030972450329
89.22867110986977	3150.4662419893157
90.22960949688934	3141.768033254328
91.23054788390888	3102.2984739316416
92.23148627092846	2986.146017001768
93.23242465794803	2901.3366998606602
94.2333630449676	2842.544572413317
95.23430143198715	2787.8196474299434
96.23523981900672	2759.194864933704
97.2361782060263	2719.409771303115
98.23711659304587	2670.132044547221
99.23805498006544	2590.2495242967752
100.23899336708499	2531.342204953375
101.23993175410456	2457.7137922886363
102.24087014112413	2421.921420899522
103.24180852814371	2386.9116179123534
104.24274691516325	2373.0017470704743
105.24368530218283	2365.8707947548223
106.2446236892024	2331.0247629352507
107.24556207622197	2328.5464609974415
108.24650046324152	2288.3385806820806
109.24743885026109	2242.79472536994
110.24837723728066	2258.0697975076987
111.24931562430024	2269.16529016586
112.25025401131981	2237.593622815277
113.25119239833936	2292.5736651698076
114.25213078535893	2354.029234133701
115.2530691723785	2341.006061771364
116.25400755939808	2342.4153441915405
117.25494594641762	2396.2789355417976
118.2558843334372	2424.5712879524604
119.25682272045677	2449.7272925737716
120.25776110747634	2436.976239951914
121.25869949449589	2448.1403856665047
122.25963788151546	2457.773556092918
123.26057626853503	2469.883151140863
124.2615146555546	2464.3809111860605
125.26245304257415	2505.2245906851463
126.26339142959372	2575.2936693389033
127.2643298166133	2579.021753070986
128.26526820363287	2577.07187464725
129.26620659065244	2625.283901987905
130.267144977672	2645.1413789505564
131.26808336469156	2679.17176886727
132.26902175171114	2687.010433096274
133.2699601387307	2703.705451149542
134.27089852575025	2716.6192595649068
135.27183691276983	2720.156917083948
136.2727752997894	2747.938112276961
137.27371368680897	2721.8955178766178
138.27465207382852	2691.2491167688395
139.2755904608481	2696.2373548569612
140.27652884786767	2719.4430087581923
141.27746723488724	2705.4385302195296
142.27840562190678	2743.817356002703
143.27934400892636	2713.4532668900415
144.28028239594593	2739.635812591059
145.2812207829655	2771.203982795489
146.28215916998505	2726.5129495452243
147.28309755700462	2691.0239097775134
148.2840359440242	2673.589761796759
149.28497433104377	2650.6957148379884
150.28591271806332	2654.3679625478144
151.2868511050829	2647.6908964062814
152.28778949210246	2683.6985436664186
153.28872787912204	2654.7992129763566
154.28966626614158	2646.7842177374478
155.29060465316115	2652.0391021404166
156.29154304018073	2632.7749615312573
157.2924814272003	2600.7421757927223
158.29341981421985	2576.987914700668
159.29435820123942	2527.0651740944068
160.295296588259	2530.457569455418
161.29623497527857	2524.61933133522
162.29717336229814	2517.468864138558
163.29811174931768	2509.3738588431047
164.29905013633726	2512.2535825547407
165.29998852335683	2489.459394780242
166.3009269103764	2448.9080529161893
167.30186529739595	2460.1818956346156
168.30280368441552	2420.416137081034
169.3037420714351	2348.6086297896295
170.30468045845467	2343.845663056864
171.3056188454742	2371.190213919414
172.3065572324938	2324.113248499292
173.30749561951336	2313.8121634582612
174.30843400653293	2337.046951494512
175.30937239355248	2352.895095628479
176.31031078057205	2369.2349184438467
177.31124916759163	2383.074098911336
178.3121875546112	2388.7396642698905
179.31312594163077	2411.624087083125
180.31406432865032	2459.071173292342
181.3150027156699	2502.1766736136606
182.31594110268946	2534.086518884782
183.31687948970904	2627.190014538116
184.31781787672858	2645.8988268779726
185.31875626374816	2676.918778769694
186.31969465076773	2785.293717582258
187.3206330377873	2784.5366992859954
188.32157142480685	2745.090422357547
189.32250981182642	2760.988637681517
190.323448198846	2763.945321646589
191.32438658586557	2739.891461749749
192.32532497288514	2747.7091261228184
193.3262633599047	2723.0860816776303
194.32720174692426	2711.6888179174066
195.32814013394383	2725.015942193755
196.3290785209634	2681.3101318857293
197.33001690798295	2650.150484720327
198.33095529500252	2655.391124646349
199.3318936820221	2677.337988611334
200.33283206904167	2667.462501145444
201.33377045606122	2681.5153642401583
202.3347088430808	2716.588271824454
203.33564723010036	2736.3906178077777
204.33658561711994	2753.889869588633
205.33752400413948	2828.4720056080896
206.33846239115906	2841.4940463656094
207.33940077817863	2833.9816111157597
208.3403391651982	2837.674040091252
209.34127755221778	2825.7354784310587
210.34221593923732	2820.054218566293
211.3431543262569	2839.0694046017265
212.34409271327647	2820.793320497161
213.34503110029604	2741.27540521645
214.34596948731559	2721.5291179555097
215.34690787433516	2701.225033696933
216.34784626135473	2693.9329158560363
217.3487846483743	2771.993805384785
218.34972303539385	2738.325037208059
219.35066142241342	2692.5316587638645
220.351599809433	2657.977557807387
221.35253819645257	2612.823796058613
222.35347658347212	2549.777459829008
223.3544149704917	2533.7267748374525
224.35535335751126	2521.094690482047
225.35629174453084	2496.803001848908
226.3572301315504	2494.9717576792464
227.35816851856995	2470.7900736098886
228.35910690558953	2444.807805099525
229.3600452926091	2452.0496502124774
230.36098367962867	2496.4147163280054
231.36192206664822	2510.0846913520927
232.3628604536678	2530.9921420830715
233.36379884068737	2561.036264105481
234.36473722770694	2616.5422094032283
235.36567561472648	2693.787243631235
