E0	Eb	d0
2604394.4217059165	1880.5258222042826	27.23662278492469
4931.206366835494	-32447345.821352296	11718636.928900681
14953.737828978225	518.8852012051943	240.7725153358232
2704.8753363139226	-14262956.077814734	9185630.9283995
106937.48025599377	2728.052151428099	67.60127108051752
19845.67988171839	704.435926436552	135.47890902812233
30073.36699419799	1956.6379672966752	81.76707771520167
12806.914667156178	654.7611043282079	139.7092352724135
4536.777765643535	790.4982315967109	923.7606321386677
4224.767942296313	-936.3300295187133	1087.4999742742173
29101.343279022723	3629.860294820977	97.42915325806246
626975.5247779177	1851.6809099416032	34.81796795729389
136008.13815595128	975.7551528397171	69.3340259276118
2981.1623839508143	450.68149096030174	365.7346867105711
4371.709959521249	1046.53056629909	262.0411753189772
16563.00577834271	821.8899659160263	146.86908880056103
2914.32541199847	634.1207574910873	632.8337732900674
8413.066697323062	894.2466457375859	206.676073872785
15699.686027530553	739.8962095357849	145.59723796789277
3846.758278284901	1138.4593068975157	374.6547537550789
516549.49352512794	1777.5672601856922	39.487710038671295
9001.846873745206	-3490.32062448701	1458.8734575181181
4175.003089241617	-420.57565514738815	1218.378296333199
4227.4660457888895	-772.7460627802889	1466.7270901398213
64596.3850615463	1738.3903151719333	78.05166354058748
10463.31398624151	-104891715.89985724	14324178.525829017
79980.25754415739	4234.428752964397	88.13177979172751
175857.42442658864	1363.088113031849	43.77799275328568
23579.60620991365	1219.3304669180934	94.94246990716414
2627.6180364375673	-2780863.100146716	3832140.067487958
4478.76986847512	1120.8434260534962	327.9652278867419
228260.6456396136	2549.5143749189774	49.48155192162655
3247.5923015062517	-39257811.58197255	19406907.11519582
19912.086938843982	661.628723839883	329.38361056392614
7593.183538957437	-1325.104666943572	897.9649838134172
2110.7080402727756	953.6504013338513	623.0497450678545
17546558.91813598	2287.8548469940392	21.03832481212601
10192.13428044335	-93396799.71499029	13414367.192602865
5221.344139239625	-22827252.17231246	8857106.350661336
3847.211981650326	1405.2803847590894	138.99590855715414
6051.01863692405	-9310957.611363797	3327907.8455938986
18464.37761735167	2509.4504851486004	158.96028952232808
79906.57947851089	2480.6597333528334	82.64915478922434
1298.6890851376602	1034.6234259997736	362.69136883818385
2403.3603011789646	-5330360.240619987	3822162.0991062773
1843.3288621667168	1098.1412337269442	928.308915091873
4565.838911630009	563.7319958688241	403.88416527380696
94737.765984659	2315.226893030276	64.034090635907
1951.4613298369673	-15284.459693468785	26041.510019663805
671027.0187161084	1067.146282430674	37.90751664952501
7542.022961729746	1126.105798233458	220.40696420088642
20462.512318965568	1576.3202186132185	106.45571474546963
905989.8795426573	1638.5098472112284	34.96597397931935
2755.824296663496	539.8192281725312	556.7974183515425
13272350.63443807	1320.7199595586858	19.20179521611838
3122.6912580152625	14.48115838389982	1348.9589588610768
483289.42435501306	2082.2975611009383	34.58433544433181
11783.10482397492	-17322066.761821903	2497681.979170561
77142.67688562837	2240.250312909996	104.05161448150318
3107.4134216369453	1214.5533808225248	233.5882857154087
5753.307755568855	-89625370.48028947	24569521.7328676
17734.766784979445	1396.9199220475577	168.47390337431648
8250.795873158913	1519.637834543619	210.86816580445387
19338.87394865121	-756.3471717450175	521.0432620344718
4607.735815388467	1088.6559082692895	349.843908015632
132799.729140629	2133.300380823844	49.78200127911338
5338.440198508353	281.2878946020722	582.1110960868065
5028.4756287187065	-53431809.43206817	39273082.16402207
2984.243833144934	-11240.510756012814	8289.803997931936
6455.852876083541	251.534773902098	584.4720766179308
136598.16409638507	1613.552654854936	43.99696264158574
17073.669477552277	820.5352393724731	132.185414816589
11678.589742816546	1856.2259776189774	138.0583852376052
442997.06147319183	2829.7197291485345	42.604477137928264
16899.171931028293	1016.0481194514255	146.63450145403004
14685.37933993033	1000.1740968388534	129.31133303487422
1891.9001343910436	99.46120814821347	1051.6921522809641
63402.60472324999	2258.2111931537984	89.77108357782964
341285.364835361	1327.7456076195388	43.20234343389915
6690.470243052629	986.6285231917351	211.59461213315214
7965.346377974213	850.1151143530923	158.81699842036068
934069.2341803217	1721.3801216630443	28.70179474385906
8051.614695750004	1409.751276290597	172.68268146167787
8408.093322244493	1768.4596069952772	196.4705402329436
3368.746216370202	1121.5311020572472	225.0437233631076
16202.460653158263	990.9799803088042	122.28254043190647
2345.4766641738324	-18862382.049875483	22529240.00824914
4783.835029799844	864.0108050734325	252.331509850375
1927.7024240040473	-63858641.46042172	72358071.27709886
96604752.2454332	2629.6504904778103	14.639300000979043
46452.729480649185	1539.1383980678222	74.59430017840671
5110.142732547758	-7076056.519113455	2085347.128123233
4373.5352532691795	630.1713777438031	394.3926233562873
6359.665067432779	475.11118744291224	213.52259285476777
12496.038657533962	765.9572599704279	150.92820800425707
2312.078754018	641.5011101692788	641.54625222624
2021.4813390057147	1069.666235711709	848.552695435613
43176.59060489759	2662.828489760991	95.9850385138808
275034.38985610317	2540.3071903594073	39.08721712923669
18635.98630997319	802.2138562119445	182.64585636987593
2950.7737072187065	714.8019805196451	386.1732059767624
-3253.8993613205716	1909.397889167293	57.35188180808428
106249127.06632607	1137.8305734263656	14.595313543195315
4186.470658915014	1106.271095660365	240.265613146983
3154.967258346345	-1083.5401859948588	1765.0772249751199
521757.3903561414	1069.123557416008	34.62944838391022
216.1442125322569	12449305.184333295	7465872.607204503
177292.52288707378	1222.6305806009468	54.60640639524827
3420.854688879386	426.80020223575195	511.27359117505875
66436.78410127666	1343.7234173570948	60.13452793291245
1573.2526554029657	-2218567.1967218644	3753969.3707458423
360578.2932891341	1287.9129064047738	38.911160281701214
5464.635047670481	1396.8411106067522	154.29112734075198
1300.3212046003262	5278783.297355011	8891396.495691322
14750.479518332138	2713.982640683241	0.5140130709108632
3937.603961969033	-65248705.46061332	30861514.334895674
16472.255359963092	984.6371526016885	124.46420354716109
34194.54842061009	1860.5533537390033	111.68672484655707
4677.854917892881	-16884301.139715824	14183247.727645878
2959.169631256802	269.24663626458164	1153.7780372873428
3782.200079443975	296.27327420708826	461.56832284555003
299992.86890666065	1327.3458521779175	39.17944124355005
5083.467319250074	753.3820202746639	348.81120965289864
