mean fit 1 params E0, Eb, d0	1.484887083024376e-05	2.0404777045589403e-06	265.2267945892552
mean fit 1 std dev E0, Eb, d0	6.17657614742778e-07	7.610521883692453e-09	6.2742585458785936
mean fit 2 params E0, Eb, d0	4.7536770528252734e-05	3.124394231703914e-06	119.76621034867985
mean fit 2 std dev E0, Eb, d0	1.9894048727230373e-05	2.4007073249201345e-07	22.954097481470153
mean fit 3 params E0, Eb, d0	8.998656733480266e-06	2.0068041703398996e-06	338.1395422127191
mean fit 3 std dev E0, Eb, d0	9.520145824172373e-07	1.1388704933537832e-08	20.171712721916485
mean fit 4 params E0, Eb, d0	1.5235321286314768e-05	-0.022269931808172917	835633.8700569541
mean fit 4 std dev E0, Eb, d0	4.154555306925157e-06	38.53477560441896	1445613135.9673626
Ex	Ey
31.0	6709.492822846874
32.00051626226123	6640.569689292044
33.00103252452246	6549.978089042285
34.00154878678369	6302.480591154787
35.002065049044916	6253.209823668346
36.002581311306145	6119.131091775206
37.00309757356737	6075.527721410781
38.0036138358286	5925.1909834555345
39.00413009808983	5776.349855002913
40.00464636035106	5505.152742710844
41.00516262261229	5296.435687084134
42.00567888487352	5253.3021529635025
43.00619514713475	5614.709555763224
44.006711409395976	6204.5492719528775
45.007227671657205	7009.596512092358
46.007743933918434	7792.034565273971
47.00826019617966	8506.569085916666
48.00877645844089	9136.513524298114
49.00929272070212	9614.944053894433
50.00980898296335	10052.15572457631
51.01032524522458	10433.170206198045
52.01084150748581	10666.468462177674
53.011357769747036	10711.145890801617
54.011874032008265	10588.91694837271
55.01239029426949	10402.406210820049
56.012906556530716	9991.481860990143
57.013422818791945	9399.399262176004
58.013939081053174	8577.063821158277
59.0144553433144	7595.6155486376565
60.01497160557563	6837.069861843648
61.01548786783686	6136.997565598369
62.01600413009809	5566.296512637401
63.01652039235932	5075.863458435292
64.01703665462054	4633.810752923164
65.01755291688178	4066.7600203550815
66.018069179143	3670.302219698149
67.01858544140424	3360.3501174075122
68.01910170366546	3404.8149984208526
69.0196179659267	3599.395435395411
70.02013422818791	3893.0244758518966
71.02065049044916	4105.31775653258
72.02116675271037	4318.022394405948
73.02168301497161	4479.806801072119
74.02219927723283	4639.2854237148285
75.02271553949407	4834.425414413052
76.02323180175529	4973.090038649313
77.02374806401653	5133.36160359029
78.02426432627774	5197.613914018247
79.02478058853897	5233.406819409779
80.0252968508002	5201.853515303206
81.02581311306143	5231.525198399822
82.02632937532266	5235.584522538724
83.02684563758389	5189.389962631659
84.02736189984512	4971.446175541064
85.02787816210635	4590.630646122761
