mean fit 1 params E0, Eb, d0	1.547017934570349e-05	1.909362667572508e-06	207.37370248122681
mean fit 1 std dev E0, Eb, d0	5.471115151916526e-07	4.404363492938223e-09	3.8160709795252665
mean fit 2 params E0, Eb, d0	2.3024866436018593e-05	2.1987644321715167e-06	153.61756500245016
mean fit 2 std dev E0, Eb, d0	8.070884101108904e-06	3.7394213238159965e-07	37.67122735481676
mean fit 3 params E0, Eb, d0	3.7892568707804884e-05	1.9157690046386965e-06	164.61288458312197
mean fit 3 std dev E0, Eb, d0	5.519865942268398e-06	3.957621798650891e-09	6.316790580577529
mean fit 4 params E0, Eb, d0	1.0505174871998702e-05	-3.421479969272881e-05	2405.0254723771604
mean fit 4 std dev E0, Eb, d0	4.787349999794153e-06	0.00039708690590371055	24760.40684592936
Ex	Ey
31.0	5178.83290885344
32.00051626226123	5017.885872965146
33.00103252452246	4910.650364482023
34.00154878678369	4873.703409473992
35.002065049044916	4910.2915697625995
36.002581311306145	4830.713339486662
37.00309757356737	4691.836779486837
38.0036138358286	4800.302820828048
39.00413009808983	5026.992190919794
40.00464636035106	5417.567906586486
41.00516262261229	5824.804392352648
42.00567888487352	6178.686432016767
43.00619514713475	6526.647701154073
44.006711409395976	6752.491555774288
45.007227671657205	6968.098050902814
46.007743933918434	7127.332994594285
47.00826019617966	7203.4659191780665
48.00877645844089	7187.754670553033
49.00929272070212	7090.695443614357
50.00980898296335	6869.9133722239985
51.01032524522458	6574.947589902705
52.01084150748581	6282.03291358658
53.011357769747036	5927.643083133888
54.011874032008265	5420.00211469029
55.01239029426949	4909.166910684802
56.012906556530716	4478.091335056033
57.013422818791945	4148.801406841958
58.013939081053174	3826.6341191630595
59.0144553433144	3488.890681625386
60.01497160557563	3234.7117818499705
61.01548786783686	3150.2022434066316
62.01600413009809	3099.295046282533
63.01652039235932	3138.22091438561
64.01703665462054	3270.98785215634
65.01755291688178	3422.9579048363903
66.018069179143	3648.1309737289257
67.01858544140424	3833.3701380883426
68.01910170366546	3897.6666888699056
69.0196179659267	3909.252970679135
70.02013422818791	3870.090932185186
71.02065049044916	3880.509625258746
72.02116675271037	3939.471288707218
73.02168301497161	3965.5784404767596
74.02219927723283	4030.766215241355
75.02271553949407	4048.860733726347
76.02323180175529	4080.0371237048676
77.02374806401653	4074.3181295847103
78.02426432627774	4076.3532358138
79.02478058853897	4061.130402924168
80.0252968508002	3972.4686146988906
81.02581311306143	3835.6818256404026
82.02632937532266	3696.265134747721
83.02684563758389	3631.549827974392
84.02736189984512	3588.0422676789212
85.02787816210635	3498.9178999819032
86.02839442436758	3419.7353828222467
87.0289106866288	3297.7752092046244
88.02942694889003	3208.532834246069
89.02994321115126	3197.2697294342943
90.03045947341249	3164.4903853254655
91.03097573567372	3122.5446042586896
92.03149199793495	3130.642908748117
93.03200826019618	3159.3046051400615
94.03252452245741	3193.67010267424
95.03304078471864	3271.309161149729
96.03355704697987	3262.70909010245
97.0340733092411	3231.724904503083
98.03458957150232	3236.243571703299
99.03510583376355	3277.8320138684417
100.03562209602478	3326.4323846502034
101.03613835828601	3365.8339870166246
102.03665462054724	3385.5127865225168
103.03717088280847	3428.950024223915
104.0376871450697	3424.827458917972
105.03820340733093	3430.1593852556066
106.03871966959215	3407.4188624102517
107.03923593185338	3341.3124969355254
108.03975219411461	3254.339847909296
109.04026845637584	3208.5636272901174
110.04078471863707	3223.532823107033
111.0413009808983	3194.911403171662
112.04181724315953	3175.126091754102
113.04233350542076	3097.3046778486573
114.04284976768199	3035.043553041221
115.04336602994321	2989.067791662088
