E0	Eb	d0
10934.064194178809	1500.1382052700942	151.97343520838783
10319.329888227467	1145.0323825582104	149.85145068032358
18704.33986119639	1192.688001137993	127.24758947621662
11971.975670478427	964.376789714211	165.82764594097745
7303.681866957525	1006.791434710038	242.68603489387212
50603.74672500738	2112.6022237137536	133.95894747972406
15636.40438539071	1005.0164875971221	119.94145648526472
8553.4985772875	1127.8082886293573	192.70875481121877
10091.887590404785	944.5543568902485	172.40961872115759
14568.835448934478	1382.4000870181487	150.1650017652817
8480.189833464416	1090.9593200737127	219.22583703663713
9852.592669662097	1009.8061181636859	189.6103468703542
13270.136502249281	894.0306307243391	157.278314882997
6244.405713078819	2443.4630072301798	119.13046583242806
8996.096553893029	1818.5416797713997	151.33817084867158
11147.593751715629	983.8512072713152	185.6858895971167
5088.119221237507	716.5761349490408	372.44556623367833
23068.111424951596	948.8230703139433	107.98946226373856
5242.251243230524	701.5846904997401	368.35078693122415
21097.973387023674	1501.1776840249727	152.62352405688915
5193.8041375386665	954.7950236966315	273.7074400423086
4221.648536336417	781.072687902406	354.1927600785588
5574.2106324797605	1238.4689416438312	226.19973324163035
6454.271009260845	807.0960875912044	231.91002642089762
4674.164273005405	1034.4275341917441	286.23587165072706
19956.748974503025	925.8357868900259	131.58730713323996
7562.834390978727	890.3393181729637	212.3971812143522
5696.2140068196495	878.8511424105569	228.01620008807672
13158.1968041854	1026.7442506585824	135.04960915780276
16616.244479643086	1099.3981889933004	127.47549246371747
5514.028541872037	710.3391197631017	274.6839848917946
5544.105595501694	719.5828235854017	369.0696647203754
12375.698397211814	1407.495144958966	221.70878434089298
3930.6713200512063	823.288115247149	393.9497863685954
15512.323870316466	1058.9514430667496	151.93622321310482
6406.324830853361	-86789.49977058251	32972.252960705264
15071.450314234218	1365.9617109766643	170.07258280996794
6258.122235666519	1022.2990278957567	250.41601891056027
10855.38533815794	881.6154170818202	148.70623497693109
5481.889045480726	814.2944784505918	256.60398853377916
5794.814531170258	664.7675222236728	494.11933913799527
6144.607549169859	1432.4722041767627	254.3385820933963
8267.256425692043	1315.6799200541673	156.5523819721688
12385.340937703484	1131.0984716254607	155.65849691028606
8580.596102587508	1010.5961064894616	203.03787142328926
8699.600154852682	1419.8402898209501	262.4443636310004
9628.89231066632	964.4332639588283	210.72601398874966
12413.694338506531	1070.21346018541	142.6511123766085
6223.073143293227	1256.7678496967542	238.03863200959378
6096.8657963117275	942.2378911075789	225.94776488137424
9623.554948581592	822.3848596386151	173.90283079767718
6343.353018345221	1000.482838238707	298.344723938805
8502.029203404605	916.0688221083632	199.97916485655392
103593.02513436702	1718.4216680581233	47.5942464495835
5111.863236501279	894.7565646159912	321.52666919167507
11989.703542297522	1047.8377219247868	152.28782649345334
6087.33206759213	1067.33546527703	248.25346573309048
25471.348221942175	2032.37327652704	89.673428212787
8348.079794730667	762.9498828023457	218.54760415461135
8030.543766680862	871.9014346320477	243.2501700346748
12014.614975982364	1321.7789808974014	167.9196616264377
4671.198758722684	930.2062875322796	351.35101462747025
10995.636512930452	1120.620405319521	197.43444591469458
31623.863437382035	1759.948996653888	118.19571395609476
13351.99124647543	1290.6347075877288	205.51773323563387
7386.91489174161	1038.691986094314	223.34940441250876
46887.78925325897	1042.154998338157	76.98976595290547
8871.451318402706	954.9447987801504	213.7543852701822
17595.237084346965	911.6177333128775	146.84605874860054
7096.54806891529	941.2762566126652	243.90635545506188
10699.568747842042	1597.0468547557198	197.1032538711983
10672.386840914585	1036.5297732133258	175.94057246375567
11389.90001395639	1036.658399248489	159.89854088581112
8671.141590437632	1833.7806174951954	173.34852610257695
10173.185066857292	1603.9671663378078	128.0951503939726
13999.111811640294	1020.7250576366788	146.26217022999114
6127.900202615699	1051.1273981013005	203.40595765232473
2634.003228567613	-471077.11096548993	820023.850185605
6566.394431093011	1187.7138833456506	240.9830262162123
6806.42654489238	1503.3790799914511	225.2162816096169
12138.370048165028	972.8520158036567	171.12419982424873
7176.154753175203	1985.51607808674	206.3502242464031
7327.467027866025	791.0581066171699	233.63091803289458
5048.340342635372	594.0823594028252	356.76588166829873
6076.739047012101	1059.425374640071	262.9134252538566
14885.789559168885	908.5709553482988	157.57242530916736
10123.385603420083	924.8893980752129	189.6314341326292
10047.46397422986	1287.5786298716107	252.24671902881983
12925.272867909862	895.116941177611	162.2775496469632
9802.245991944435	787.2900879036952	196.82221612346643
5659.294801982781	992.6346175431896	227.93838623406378
33231.7836478526	1571.3740056794593	92.1562086423907
31136.950665142576	2175.752307585257	71.41948692235901
16908.366915686445	1031.729858517394	124.93361046510137
6767.3367832086005	1046.1028589448963	230.32025637042295
7212.994540441687	1317.7361923825738	201.0652645474878
6406.724332408969	1533.7112007976164	204.90673487537438
18910.71474752945	1432.6776466446952	142.67035606323375
4451.970185342914	582.605626009098	589.9265414063489
6786.182343923982	1366.1702862527673	183.38667381918145
7552.212963972069	841.1917914359918	249.57403315211735
62205.19877360115	6368.001990253452	114.34449614338716
7929.507187987547	1924.2441157129495	159.51324390427982
46491.20823419338	1668.1012839486477	84.5990275050201
20320.438498646537	2441.8745071957255	123.21364410463904
8044.565377700256	1215.5458504917472	184.55961893858841
60477.34839110542	4034.098909063123	79.9394913421602
73909.26657864958	1531.0784206214325	66.75423800549473
10429.72480550623	1987.7263622843698	139.8459889016022
12696.60571882038	964.7820745056586	182.9189301807104
6298.824049756048	1091.8206865761567	660.5496838535416
16787.2256603377	1666.0595226602277	113.74241225482804
36530.445173503955	1764.4805643189136	105.13896726155009
10529.986941249708	3592.317326767015	86.72155836347714
18974.663488948645	1869.0171834218572	148.17519473211397
16070.331356320705	1774.3416103383645	252.30493977051947
43939.7918918585	1619.4118544474534	173.2309060816884
5212.350683149254	2452.607944342186	675.4537267357314
16306.890671905097	1465.6952294796831	163.99288649990373
17868.45870607243	2492.969653899968	144.741536244725
8603.115378255303	1844.5844678050198	194.9766938099188
5546.601652866937	-8566120.95252824	3476692.84510081
6388.095948876167	1201.5014075757722	294.32265825547773
5207.265969700983	1805.140363424751	252.9979454260962
9135.08775637354	953.3241119539456	245.9824516938049
7747.311659014468	1483.1554763241666	229.50408372326922
9628.311232262262	846.7172173904183	256.5777457943186
18673.73906158253	3430.6644439673614	146.61705862799172
43233.64154385875	2763.250652666303	61.21543372509461
12093.828901223904	2056.5923395776936	199.94668847711273
6140.835075737538	689.3043866918147	1424.565728472052
5975796.404717364	2174.282244054285	18.75879638096376
40903.80808813243	4601.9492989518485	169.72348293995464
7769.361675319183	2601.9248574324833	187.84673378994285
2700.3423493697637	11772.299603572988	13431.201587864107
96389.38164137742	4484.306435910992	51.86605712914131
272579.2890140891	3848.624961209355	48.85285275890636
27711.47800235588	2408.4919858277117	108.73255889712429
19632.890511184505	-120962428.51943453	13826789.112896282
106417.12228218366	6394.783494263903	84.38723888537162
7824.4571789208485	3444.505647667264	238.0042114645293
8689.635813808743	3886.693439135698	134.95129899540973
7671.891833405121	4509.372323788837	503.2480791246236
10850.4390703418	3903.8802072639296	118.49262704277004
20144.38371847219	4813.6577367364225	93.96530519091242
53552.30545575905	3400.744950601945	56.331332609637556
5863.416183640537	5112642.04009862	5181016.130578566
4886.306437869171	3492.515861690086	481.50054955539304
69320.33789029944	2631.440734792668	50.98402494040711
1972.1430893820038	90817112.6675188	29430876.026193693
8600.553475903462	5141.798021319498	269.45540160788875
10563.586957401569	3514.526768390529	190.4168057867141
148247.61156762845	4159.457475671581	36.40433398947792
7712.035181017632	4216.198354042274	452.0785555896823
4472.305501012762	3352.3755510110723	0.5741038913635137
68064.7694783302	4695.943033653024	52.13399037308134
9473.5032660083	3429.059683479216	124.1593115381525
10110558.712410616	3757.8053390237064	19.098396229008745
30151.029727220503	3939.20062267474	117.43532917546642
20189.502144082722	4936.943343093701	206.14831721344606
65618.32572535751	3040.1452023434617	57.260350088846685
11278.297032897493	3303.8141618497666	109.7801651756492
7902.653294733294	2939.121307246346	95.06607017028357
8658.64737244835	2318.754710995561	306.0633403438058
10781.054902713238	3237.3026758738015	415.6828397938126
5086.8009380984095	2044.8081587352276	162.98446882300001
36757.33869477656	17042.668997394572	421.73811419064486
5129.774192350608	24528368.619864024	24001701.26677887
5488.39694468481	1963.351243387365	250.7088090493157
5889.952254005446	1551.1962722371627	303.8694144651595
5690.355620572783	-1913.2150971459866	1209.846871039753
5186.282223987378	1269.921709317782	238.5509025147721
7302.434791870579	1244.443813571158	388.9554454019042
4210.543913003772	2416.7227893569207	358.5790442990467
10208.949086792136	1615.5407410321104	204.53778929379618
7384.901410468701	2931.4780020104427	241.53494983498962
12290.209339169023	1185.9297917943902	175.0693303098249
12249.398428715078	1657.7892428790785	200.94864832577514
16108.775538557618	1276.8923370787807	152.35209852915824
6047.839821954324	2141.1010446120645	239.78273602910915
11365.379577347338	1382.996007374918	236.3502879073209
21827.186957147704	1189.7819839741626	126.9705153264157
19265.623706408438	1564.411583519614	142.1548234288183
9985.360915734753	1642.7415860587685	209.51457930437786
8350.011070670393	2555.429040883569	170.5162104384219
78465.31764364801	1515.1081865992837	55.98961153537701
274217.6506896862	1307.7719457490232	42.68493932430359
